ID;Name;URL;Suggested URL;Link position;Has equal domain;Has Simple Suggested URL;URL to scrape;Has Address;Has Email;Has ID;Has Name;Has Phone;Has Populated place
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/kontakt/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/rechtlicher_hinweis/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_en/statistics/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/nomenu/suchergebnisse/index.html?advForm=true;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/klassifikationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/frageboegen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/dokumentationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/oesterreichischerzahlenspiegel/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/stat_jahrbuch/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/neu/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/publikationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/services/newsletter_anmeldung/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/sitemap/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/index_a_z/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/presse/rss/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/kontakt/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/rechtlicher_hinweis/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_en/statistics/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/nomenu/suchergebnisse/index.html?advForm=true;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/klassifikationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/frageboegen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/dokumentationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/oesterreichischerzahlenspiegel/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/stat_jahrbuch/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/neu/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/publikationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/services/newsletter_anmeldung/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/sitemap/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/index_a_z/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/presse/rss/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;http://www.statistik.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/statistiken/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/kontakt/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/rechtlicher_hinweis/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_en/statistics/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/nomenu/suchergebnisse/index.html?advForm=true;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/klassifikationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/frageboegen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/dokumentationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/oesterreich_zahlen_daten_fakten/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/oesterreichischerzahlenspiegel/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/stat_jahrbuch/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/neu/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/publikationen/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/services/newsletter_anmeldung/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/sitemap/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/index_a_z/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/presse/rss/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;http://www.statistik-austria.at/;5.0;0.0;1.0;http://www.statistik-austria.at/web_de/ueber_uns/so_kommen_sie_zu_uns/index.html;1.0;1.0;0.0;1.0;1.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;http://phpadsnew.wn.com/www/delivery/ck.php?n=af9a85ca&cb=INSERT_RANDOM_NUMBER_HERE;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/Statistik_Austria;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://upge.wn.com/?t=cheetah-photo-search/jobs.txt&location=Statistik_Austria;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/123;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://manage.wn.com/employment/?from=https://wn.com/Statistik_Austria;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://manage.wn.com/feedback/?url=https://wn.com/Statistik_Austria;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/contact;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://wn.com/Statistik_Austria;6.0;0.0;0.0;https://wn.com/help;0.0;0.0;0.0;0.0;0.0;0.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/privatsphaere-einstellung;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/organisation/ueber-ams/datenschutzbestimmungen;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/arbeitsmarktdaten-und-medien;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/arbeitsmarktdaten-und-medien/medien;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/organisation/public-employment-service-austria;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/sitemap;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/organisation/ueber-ams/ams-richtlinien;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/organisation/ueber-ams/allgemeine-geschaeftsbedingungen;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/organisation/ueber-ams/impressum;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ams.at/arbeitsmarktdaten-und-medien/arbeitsmarkt-daten-und-arbeitsmarkt-forschung/arbeitsmarktdaten;8.0;0.0;0.0;https://www.ams.at/kaernten;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/pressemappe/209/statistik-austria;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/aussender;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/terminsuche;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/topthema;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/hilfe;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/politik;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/wirtschaft;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/finanzen;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/community/login;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/community/bestellen;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/rss;0.0;0.0;0.0;0.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/mailabo/schnelleintrag/209;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/pressemappe/209/statistik-austria/seite/2;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/pressemappe/209/statistik-austria/seite/7;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/pressemappe/209/statistik-austria/seite/3;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/presseaussendung/OTS_20141117_OTS0113/statistik-austria-stellt-persoenlichen-inflationsrechner-vor;0.0;0.0;0.0;1.0;0.0;1.0
000000001;STATISTIK AUSTRIA;http://www.statistik.at;https://www.ots.at/pressemappe/209/statistik-austria;9.0;0.0;0.0;https://www.ots.at/presseaussendung/OTS_20150616_OTS0039/oesterreichs-bevoelkerung-waechst-durch-zuwanderung-und-vorwiegend-in-stadtregionen;0.0;0.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/statistiken/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/kontakt/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_de/rechtlicher_hinweis/index.html;1.0;1.0;0.0;1.0;0.0;1.0
000000004;STATISTIK AUSTRIA;;http://statistik.at/;0.0;0.0;1.0;http://statistik.at/web_en/statistics/index.html;1.0;1.0;0.0;1.0;0.0;1.0
